date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:41:15	42464/42464	---M--	200	added ('OK')	image/png	etag:%2256587914-a5e0%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/images/gradient/g40.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/images/gradient/g40.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:15	938/938	---M--	200	added ('OK')	image/png	etag:%22565878ff-3aa%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/gridtile_3x3.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/gridtile_3x3.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:16	935/935	---M--	200	added ('OK')	image/png	etag:%2256587902-3a7%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/gridtile_3x3_white.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/gridtile_3x3_white.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:16	2746/2746	---M--	200	added ('OK')	image/png	etag:%2256587906-aba%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/boxed_bgtile.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/boxed_bgtile.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:17	149/149	---M--	200	added ('OK')	image/png	etag:%2256587904-95%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/navigdots_bgtile.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/navigdots_bgtile.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:18	2254/2254	---M--	200	added ('OK')	image/png	etag:%2256587906-8ce%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/bullet.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/bullet.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:18	1153/1153	---M--	200	added ('OK')	image/png	etag:%2256587903-481%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/bullets.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/bullets.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:18	278/278	---M--	200	added ('OK')	image/png	etag:%2256587904-116%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/bullets2.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/bullets2.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:19	924/924	---M--	200	added ('OK')	image/png	etag:%2256587900-39c%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/bullet_boxed.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/bullet_boxed.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:19	743/743	---M--	200	added ('OK')	image/png	etag:%2256587905-2e7%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/navigdots.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/navigdots.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:20	1517/1517	---M--	200	added ('OK')	image/png	etag:%2256587901-5ed%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/large_left.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/large_left.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:21	1561/1561	---M--	200	added ('OK')	image/png	etag:%2256587900-619%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/large_right.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/large_right.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:21	670/670	---M--	200	added ('OK')	image/png	etag:%2256587907-29e%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/small_left.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/small_left.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:22	668/668	---M--	200	added ('OK')	image/png	etag:%2256587904-29c%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/small_right.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/small_right.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:22	807/807	---M--	200	added ('OK')	image/png	etag:%2256587904-327%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/arrow_left.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/arrow_left.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:23	820/820	---M--	200	added ('OK')	image/png	etag:%2256587902-334%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/arrow_right.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/arrow_right.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:23	846/846	---M--	200	added ('OK')	image/png	etag:%2256587906-34e%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/small_left_boxed.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/small_left_boxed.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:24	807/807	---M--	200	added ('OK')	image/png	etag:%2256587905-327%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/small_right_boxed.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/small_right_boxed.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:25	43543/43543	---M--	200	added ('OK')	image/png	etag:%2256587902-aa17%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/arrowleft.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/arrowleft.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:27	348/348	---M--	200	added ('OK')	image/png	etag:%2256587900-15c%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/arrow_left2.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/arrow_left2.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:27	343/343	---M--	200	added ('OK')	image/png	etag:%2256587905-157%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/arrow_right2.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/arrow_right2.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:28	125/125	---M--	200	added ('OK')	image/png	etag:%2256587905-7d%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/timer.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/timer.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:28	43719/43719	---M--	200	added ('OK')	image/png	etag:%2256587901-aac7%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/arrowright.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/arrowright.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:28	184/184	---M--	200	added ('OK')	image/png	etag:%2256587906-b8%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/coloredbg.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/coloredbg.png	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:29	2545/2545	---M--	200	added ('OK')	image/gif	etag:%2256587900-9f1%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/assets/loader.gif	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/assets/loader.gif	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:30	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22565878fb-2f68%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/font/revicons.eot?5510888	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/font/revicons90c6.eot	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:31	7536/7536	---M-Z	200	added ('OK')	application/font-woff	etag:W/%22565878fa-1d70%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/font/revicons.woff?5510888	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/font/revicons90c6.woff	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:31	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%22565878fb-2ec0%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/font/revicons.ttf?5510888	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/font/revicons90c6.ttf	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:32	13532/13532	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22565878fa-34dc%22	http://tavern-html.axiomthemes.com/js/vendor/revslider/font/revicons.svg?5510888	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/revslider/font/revicons90c6.svg	(from http://tavern-html.axiomthemes.com/js/vendor/revslider/css/settings.css)
09:41:39	81064/81064	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2256587859-13ca8%22	http://tavern-html.axiomthemes.com/css/fontello/font/fontello.eot?32420989	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/css/fontello/font/fontelloe6ee.eot	(from http://tavern-html.axiomthemes.com/css/fontello/css/fontello.css)
09:41:40	2099/2099	---M--	200	added ('OK')	image/png	etag:%22565878cb-833%22	http://tavern-html.axiomthemes.com/images/bg/h1_styling1.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/bg/h1_styling1.png	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:40	56892/56892	---M-Z	200	added ('OK')	application/font-woff	etag:W/%2256587859-de3c%22	http://tavern-html.axiomthemes.com/css/fontello/font/fontello.woff?32420989	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/css/fontello/font/fontelloe6ee.woff	(from http://tavern-html.axiomthemes.com/css/fontello/css/fontello.css)
09:41:40	1189/1189	---M--	200	added ('OK')	image/png	etag:%22565878cc-4a5%22	http://tavern-html.axiomthemes.com/images/bg/h1_styling2.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/bg/h1_styling2.png	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:40	1187/1187	---M--	200	added ('OK')	image/png	etag:%22565878ca-4a3%22	http://tavern-html.axiomthemes.com/images/bg/h1_styling3.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/bg/h1_styling3.png	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:41	6520/6520	---M--	200	added ('OK')	image/jpeg	etag:%22565878ca-1978%22	http://tavern-html.axiomthemes.com/images/bg/footer_dark_bg.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/bg/footer_dark_bg.jpg	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:41	4231/4231	---M--	200	added ('OK')	image/jpeg	etag:%22565878cb-1087%22	http://tavern-html.axiomthemes.com/images/bg/home-1-emailer-bg.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/bg/home-1-emailer-bg.jpg	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:42	923/923	---M--	200	added ('OK')	image/png	etag:%22565878c1-39b%22	http://tavern-html.axiomthemes.com/images/bg_over.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/bg_over.png	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:43	1167/1167	---M--	200	added ('OK')	image/png	etag:%22565878d0-48f%22	http://tavern-html.axiomthemes.com/images/icons/tavern-menu-styling1.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/icons/tavern-menu-styling1.png	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:43	606/606	---M--	200	added ('OK')	image/png	etag:%22565878d1-25e%22	http://tavern-html.axiomthemes.com/images/icons/tavern-menu-styling2.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/icons/tavern-menu-styling2.png	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:43	175414/175414	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225658785a-2ad36%22	http://tavern-html.axiomthemes.com/css/fontello/font/fontello.svg?32420989	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/css/fontello/font/fontelloe6ee.svg	(from http://tavern-html.axiomthemes.com/css/fontello/css/fontello.css)
09:41:44	80896/80896	---M--	200	added ('OK')	application/octet-stream	etag:%2256587858-13c00%22	http://tavern-html.axiomthemes.com/css/fontello/font/fontello.ttf?32420989	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/css/fontello/font/fontelloe6ee.ttf	(from http://tavern-html.axiomthemes.com/css/fontello/css/fontello.css)
09:41:44	998/998	---M--	200	added ('OK')	image/png	etag:%22565878d1-3e6%22	http://tavern-html.axiomthemes.com/images/icons/tavern-menu-styling3.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/icons/tavern-menu-styling3.png	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:44	1122/1122	---M--	200	added ('OK')	image/png	etag:%22565878d0-462%22	http://tavern-html.axiomthemes.com/images/icons/tavern-menu-styling4.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/icons/tavern-menu-styling4.png	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:45	1013/1013	---M--	200	added ('OK')	image/png	etag:%22565878d0-3f5%22	http://tavern-html.axiomthemes.com/images/icons/tavern-menu-styling5.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/icons/tavern-menu-styling5.png	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:45	79/79	---M--	200	added ('OK')	image/png	etag:%22565878c9-4f%22	http://tavern-html.axiomthemes.com/images/bg/tavern-menu-item-bg-light.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/bg/tavern-menu-item-bg-light.png	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:46	77/77	---M--	200	added ('OK')	image/png	etag:%22565878ca-4d%22	http://tavern-html.axiomthemes.com/images/bg/tavern-menu-item-bg.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/bg/tavern-menu-item-bg.png	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:46	21900/21900	---M--	200	added ('OK')	image/gif	etag:%2256587885-558c%22	http://tavern-html.axiomthemes.com/images/preloader.gif	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/preloader.gif	(from http://tavern-html.axiomthemes.com/css/skin.css)
09:41:48	20033/20033	---M--	200	added ('OK')	image/png	etag:%225658785c-4e41%22	http://tavern-html.axiomthemes.com/custom_tools/images/colorpicker_dark.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/colorpicker_dark.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:41:49	3338/3338	---M--	200	added ('OK')	image/png	etag:%225658785c-d0a%22	http://tavern-html.axiomthemes.com/custom_tools/images/colorpicker_morecolors.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/colorpicker_morecolors.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:41:49	20356/20356	---M--	200	added ('OK')	image/png	etag:%225658785c-4f84%22	http://tavern-html.axiomthemes.com/custom_tools/images/colorpicker_light.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/colorpicker_light.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:41:50	5771/5771	---M--	200	added ('OK')	image/jpeg	etag:%2256587867-168b%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/image_1_thumb.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/image_1_thumb.jpg	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:41:50	5503/5503	---M--	200	added ('OK')	image/jpeg	etag:%2256587861-157f%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/image_2_thumb.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/image_2_thumb.jpg	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:41:50	4605/4605	---M--	200	added ('OK')	image/jpeg	etag:%2256587868-11fd%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/image_3_thumb.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/image_3_thumb.jpg	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:41:52	5014/5014	---M--	200	added ('OK')	image/jpeg	etag:%2256587862-1396%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/image_4_thumb.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/image_4_thumb.jpg	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:17	165664/165664	---M--	200	added ('OK')	image/jpeg	etag:%2256587869-28720%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/image_3.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/image_3.jpg	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:18	117/117	---M--	200	added ('OK')	image/png	etag:%225658786d-75%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/texture_1.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/texture_1.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:18	300/300	---M--	200	added ('OK')	image/png	etag:%225658786e-12c%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/texture_2.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/texture_2.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:20	137/137	---M--	200	added ('OK')	image/png	etag:%2256587861-89%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/texture_3.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/texture_3.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:24	21147/21147	---M--	200	added ('OK')	image/png	etag:%2256587864-529b%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/texture_4.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/texture_4.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:24	222657/222657	---M--	200	added ('OK')	image/jpeg	etag:%225658786a-365c1%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/image_2.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/image_2.jpg	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:24	137/137	---M--	200	added ('OK')	image/png	etag:%225658786f-89%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/texture_5.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/texture_5.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:25	117/117	---M--	200	added ('OK')	image/png	etag:%225658786b-75%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/texture_6.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/texture_6.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:26	118/118	---M--	200	added ('OK')	image/png	etag:%2256587861-76%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/texture_7.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/texture_7.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:26	139/139	---M--	200	added ('OK')	image/png	etag:%225658786f-8b%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/texture_8.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/texture_8.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:26	136/136	---M--	200	added ('OK')	image/png	etag:%225658786f-88%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/texture_9.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/texture_9.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:27	130/130	---M--	200	added ('OK')	image/png	etag:%2256587865-82%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/texture_10.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/texture_10.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:27	117/117	---M--	200	added ('OK')	image/png	etag:%2256587860-75%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/texture_11.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/texture_11.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:28	131/131	---M--	200	added ('OK')	image/png	etag:%225658786b-83%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/texture_12.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/texture_12.png	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:40	352691/352691	---M--	200	added ('OK')	image/jpeg	etag:%2256587865-561b3%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/image_1.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/image_1.jpg	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:41	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2017%20Oct%202016%2012:40:56%20GMT	http://tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.a3.delayed	(from http://tavern-html.axiomthemes.com/index.html)
09:42:42	25025/25025	---M-Z	200	added ('OK')	text/css	etag:W/%2256587943-852f%22	http://tavern-html.axiomthemes.com/js/vendor/essential-grid/public/assets/css/settings.css	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/essential-grid/public/assets/css/settings.css	(from http://tavern-html.axiomthemes.com/index2.html)
09:42:44	6901/6901	---M-Z	200	added ('OK')	text/css	etag:W/%2256587943-2133%22	http://tavern-html.axiomthemes.com/js/vendor/essential-grid/public/assets/css/lightbox.css	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/essential-grid/public/assets/css/lightbox.css	(from http://tavern-html.axiomthemes.com/index2.html)
09:42:45	2678/2678	---M--	200	added ('OK')	image/jpeg	etag:%2256587887-a76%22	http://tavern-html.axiomthemes.com/images/course-1.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/course-1.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:42:47	10005/10005	---M--	200	added ('OK')	image/jpeg	etag:%22565878bb-2715%22	http://tavern-html.axiomthemes.com/images/course-2.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/course-2.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:42:50	9289/9289	---M--	200	added ('OK')	image/jpeg	etag:%2256587883-2449%22	http://tavern-html.axiomthemes.com/images/course-3.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/course-3.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:42:50	387742/387742	---M--	200	added ('OK')	image/jpeg	etag:%2256587863-5ea9e%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/image_4.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/image_4.jpg	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:52	9144/9144	---M--	200	added ('OK')	image/jpeg	etag:%22565878bd-23b8%22	http://tavern-html.axiomthemes.com/images/course-4.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/course-4.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:42:53	8343/8343	---M--	200	added ('OK')	image/jpeg	etag:%22565878af-2097%22	http://tavern-html.axiomthemes.com/images/course-5.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/course-5.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:42:53	166801/166801	---M--	200	added ('OK')	image/jpeg	etag:%225658786e-28b91%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/image_5.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/image_5.jpg	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:42:54	9485/9485	---M--	200	added ('OK')	image/jpeg	etag:%225658789c-250d%22	http://tavern-html.axiomthemes.com/images/course-6.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/course-6.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:42:55	10004/10004	---M--	200	added ('OK')	image/jpeg	etag:%2256587894-2714%22	http://tavern-html.axiomthemes.com/images/course-7.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/course-7.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:42:55	10265/10265	---M--	200	added ('OK')	image/jpeg	etag:%225658789b-2819%22	http://tavern-html.axiomthemes.com/images/course-8.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/course-8.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:42:55	8345/8345	---M--	200	added ('OK')	image/jpeg	etag:%225658789a-2099%22	http://tavern-html.axiomthemes.com/images/course-9.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/course-9.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:43:10	277848/277848	---M--	200	added ('OK')	image/jpeg	etag:%225658786d-43d58%22	http://tavern-html.axiomthemes.com/custom_tools/images/bg/image_6.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/custom_tools/images/bg/image_6.jpg	(from http://tavern-html.axiomthemes.com/custom_tools/css/front.customizer.css)
09:44:51	723034/723034	---M--	200	added ('OK')	image/jpeg	etag:%225658789a-b085a%22	http://tavern-html.axiomthemes.com/images/Depositphotos_49811149_original.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/Depositphotos_49811149_original.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:45:09	731233/731233	---M--	200	added ('OK')	image/jpeg	etag:%22565878aa-b2861%22	http://tavern-html.axiomthemes.com/images/Depositphotos_51212555_original.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/Depositphotos_51212555_original.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
